Date,Open,High,Low,Close,Volume,Close_arima,Close_nn_model,Close_crnn_model,log_Close_arima,diff_log_Close_nn_model,scaled_diff_log_Close_nn_model,arima_output,arima_conf_int_lower,arima_conf_int_upper,nn_model_conf_int_lower,nn_model_conf_int_upper,crnn_model_conf_int_lower,crnn_model_conf_int_upper
2018-10-19 00:00:00+02:00,8874.7001953125,8960.2001953125,8768.599609375,8892.099609375,349736000.0,8892.099609375,8892.099609375,8892.099609375,9.092918477155285,-0.0011127724205142187,-0.07769918164043042,8892.11701003133,,,,,,
2018-10-26 00:00:00+02:00,8746.099609375,8746.099609375,8627.599609375,8730.400390625,234582300.0,8730.400390625,8730.400390625,8730.400390625,9.074566511541962,-0.01835196561332353,-0.7134996416804027,8861.902041126346,,,,,,
2018-11-02 00:00:00+01:00,9058.7001953125,9073.5,8976.5,8993.0,173424100.0,8993.0,8993.0,8993.0,9.104201775914515,0.02963526437255304,1.0563223308345588,8791.044431982747,,,,,,
2018-11-09 00:00:00+01:00,9117.7001953125,9156.7998046875,9079.7001953125,9134.7998046875,203274000.0,9134.7998046875,9134.7998046875,9134.7998046875,9.11984655337629,0.01564477746177495,0.5403377418477493,8990.705590081297,,,,,,
2018-11-16 00:00:00+01:00,9111.599609375,9131.5,9015.900390625,9056.7998046875,202082100.0,9056.7998046875,9056.7998046875,9056.7998046875,9.111271114198612,-0.00857543917767778,-0.35293056307820575,9173.694691230103,,,,,,
2018-11-23 00:00:00+01:00,8903.2001953125,8951.099609375,8867.7001953125,8916.7001953125,94332900.0,8916.7001953125,8916.7001953125,8916.7001953125,9.095681223870935,-0.01558989032767677,-0.6116312585352013,9016.013203271646,,,,,,
2018-11-30 00:00:00+01:00,9112.400390625,9117.7998046875,9046.2001953125,9077.2001953125,207833400.0,9077.2001953125,9077.2001953125,9077.2001953125,9.11352107551229,0.017839851641355153,0.6212944987904752,8886.723437215378,,,,,,
2018-12-07 00:00:00+01:00,8819.599609375,8914.599609375,8805.2001953125,8815.5,164630900.0,8815.5,8815.5,8815.5,9.084266814720815,-0.029254260791475417,-1.115588313246067,9075.359399623327,,,,,,
2018-12-14 00:00:00+01:00,8865.900390625,8908.0,8787.599609375,8886.099609375,151976500.0,8886.099609375,8886.099609375,8886.099609375,9.092243493130866,0.007976678410051008,0.25752979079167887,8801.522927842761,,,,,,
2018-12-21 00:00:00+01:00,8563.2001953125,8598.400390625,8468.400390625,8556.7998046875,389118700.0,8556.7998046875,8556.7998046875,8556.7998046875,9.054481544642156,-0.03776194848870951,-1.4293612196274452,8922.21188434023,,,,,,
2018-12-28 00:00:00+01:00,8386.2001953125,8513.400390625,8378.7001953125,8493.7001953125,143834400.0,8493.7001953125,8493.7001953125,8493.7001953125,9.047080014195728,-0.007401530446427884,-0.3096355142307374,8537.69764997168,,,,,,
2019-01-04 00:00:00+01:00,8593.7998046875,8774.2998046875,8588.099609375,8737.7998046875,169088900.0,8737.7998046875,8737.7998046875,8737.7998046875,9.075413698363995,0.02833368416826687,1.0083186172379592,8484.428125113369,,,,,,
2019-01-11 00:00:00+01:00,8855.900390625,8900.400390625,8836.0,8877.099609375,151619400.0,8877.099609375,8877.099609375,8877.099609375,9.091230162068223,0.015816463704227957,0.5466697198419217,8749.630227021073,,,,,,
2019-01-18 00:00:00+01:00,8962.2998046875,9080.7998046875,8950.900390625,9069.099609375,203550000.0,9069.099609375,9069.099609375,9069.099609375,9.112628266888738,0.02139810482051452,0.7525268008446031,8843.314058170128,,,,,,
2019-01-25 00:00:00+01:00,9206.900390625,9225.400390625,9164.599609375,9185.2001953125,161488700.0,9185.2001953125,9185.2001953125,9185.2001953125,9.125348793308541,0.01272052641980359,0.4324881379270002,9027.01675149399,,,,,,
2019-02-01 00:00:00+01:00,9058.599609375,9078.7001953125,8942.400390625,9019.400390625,286844600.0,9019.400390625,9019.400390625,9019.400390625,9.107133135306608,-0.018215658001933477,-0.7084724666229937,9192.481730136147,,,,,,
2019-02-08 00:00:00+01:00,8915.400390625,8928.400390625,8826.5,8856.7998046875,165209900.0,8856.7998046875,8856.7998046875,8856.7998046875,9.088940782492992,-0.018192352813615642,-0.707612945571859,8984.685884653229,,,,,,
2019-02-15 00:00:00+01:00,8953.400390625,9134.7998046875,8918.5,9123.2001953125,208112700.0,9123.2001953125,9123.2001953125,9123.2001953125,9.118575920126686,0.02963513763369363,1.0563176565656291,8908.114868860737,,,,,,
2019-02-22 00:00:00+01:00,9184.7001953125,9238.900390625,9175.2998046875,9204.599609375,131199600.0,9204.599609375,9204.599609375,9204.599609375,9.127458595640762,0.00888267551407651,0.29094396331656064,9105.268270025636,,,,,,
2019-03-01 00:00:00+01:00,9313.5,9361.400390625,9267.7001953125,9267.7001953125,167873400.0,9267.7001953125,9267.7001953125,9267.7001953125,9.134290536659657,0.006831941018894838,0.2153106131432936,9242.93729084274,,,,,,
2019-03-08 00:00:00+01:00,9173.2001953125,9205.5,9110.5,9129.2998046875,197951600.0,9129.2998046875,9129.2998046875,9129.2998046875,9.119244278938032,-0.015046257721625267,-0.5915814883890875,9215.727275735262,,,,,,
2019-03-15 00:00:00+01:00,9219.5,9342.2001953125,9216.099609375,9342.2001953125,372906700.0,9342.2001953125,9342.2001953125,9342.2001953125,9.142297070431297,0.023052791493265445,0.8135534704799242,9069.785049264761,,,,,,
2019-03-22 00:00:00+01:00,9394.599609375,9395.2001953125,9188.2998046875,9199.400390625,216682000.0,9199.400390625,9199.400390625,9199.400390625,9.126893585981088,-0.015403484450208893,-0.6047564041657018,9287.683791327614,,,,,,
2019-03-29 00:00:00+01:00,9226.5,9273.7998046875,9190.5,9240.2998046875,181744200.0,9240.2998046875,9240.2998046875,9240.2998046875,9.131329610504109,0.004436024523020166,0.12694657004353455,9222.078392551772,,,,,,
2019-04-05 00:00:00+02:00,9542.400390625,9553.599609375,9476.5,9510.2998046875,178692100.0,9510.2998046875,9510.2998046875,9510.2998046875,9.16013068024626,0.028801069742151242,1.025556312736127,9154.219904490976,,,,,,
2019-04-12 00:00:00+02:00,9441.2998046875,9509.2001953125,9390.2001953125,9468.5,212327200.0,9468.5,9468.5,9468.5,9.15572577870296,-0.004404901543299644,-0.19911653495665396,9607.685049644497,,,,,,
2019-04-19 00:00:00+02:00,9553.7001953125,9581.900390625,9480.0,9581.900390625,165266400.0,9581.900390625,9581.900390625,9581.900390625,9.167631221920969,0.011905443218008571,0.40242697039577907,9434.560237249621,,,,,,
2019-04-26 00:00:00+02:00,9512.099609375,9527.400390625,9448.7998046875,9506.0,153319300.0,9506.0,9506.0,9506.0,9.159678457173955,-0.007952764747013674,-0.32996564325605887,9631.906991932061,,,,,,
2019-05-03 00:00:00+02:00,9427.900390625,9450.7001953125,9388.7001953125,9409.599609375,126736800.0,9409.599609375,9409.599609375,9409.599609375,9.149485682192235,-0.010192774981719666,-0.41257969147696794,9516.201728976373,,,,,,
2019-05-10 00:00:00+02:00,9149.400390625,9179.400390625,9099.099609375,9117.5,147760300.0,9117.5,9117.5,9117.5,9.117950922682835,-0.03153475950939999,-1.199695621387483,9326.253647848513,,,,,,
2019-05-17 00:00:00+02:00,9278.7001953125,9321.599609375,9223.099609375,9280.099609375,159798300.0,9280.099609375,9280.099609375,9280.099609375,9.135627559491498,0.017676636808662494,0.6152749557323566,9063.150855629108,,,,,,
2019-05-24 00:00:00+02:00,9150.2998046875,9211.099609375,9141.400390625,9174.599609375,121673100.0,9174.599609375,9174.599609375,9174.599609375,9.124194032665372,-0.011433526826126084,-0.4583399880666072,9276.77436401326,,,,,,
2019-05-31 00:00:00+02:00,9054.900390625,9074.0,8959.5,9004.2001953125,208657500.0,9004.2001953125,9004.2001953125,9004.2001953125,9.105446435821264,-0.01874759684410776,-0.7280909578589183,9182.580776393468,,,,,,
2019-06-07 00:00:00+02:00,9186.7001953125,9261.400390625,9185.7001953125,9236.099609375,150664700.0,9236.099609375,9236.099609375,9236.099609375,9.130874955320408,0.02542851949914393,0.901172939800416,9042.97281700102,,,,,,
2019-06-14 00:00:00+02:00,9233.7998046875,9244.7001953125,9169.2998046875,9194.2001953125,114978600.0,9194.2001953125,9194.2001953125,9194.2001953125,9.126328150689966,-0.00454680463044177,-0.2043500773316932,9266.726895250924,,,,,,
2019-06-21 00:00:00+02:00,9228.2001953125,9297.7001953125,9209.2998046875,9227.2001953125,332946000.0,9227.2001953125,9227.2001953125,9227.2001953125,9.129910944028186,0.0035827933382197585,0.09547846282127621,9162.6723929699,,,,,,
2019-06-28 00:00:00+02:00,9148.7998046875,9216.2998046875,9118.5,9198.7998046875,152187200.0,9198.7998046875,9198.7998046875,9198.7998046875,9.126828298514777,-0.003082645513408977,-0.15035027410601412,9249.678019286934,,,,,,
2019-07-05 00:00:00+02:00,9391.7001953125,9417.7998046875,9314.2001953125,9335.0,165025000.0,9335.0,9335.0,9335.0,9.141526055975824,0.014697757461046734,0.5054105996435999,9157.24780432631,,,,,,
2019-07-12 00:00:00+02:00,9284.7001953125,9318.7001953125,9281.7001953125,9293.2001953125,117153600.0,9293.2001953125,9293.2001953125,9293.2001953125,9.137038249917843,-0.004487806057980492,-0.20217414490300922,9379.465324093646,,,,,,
2019-07-19 00:00:00+02:00,9263.099609375,9289.400390625,9152.900390625,9170.5,167669600.0,9170.5,9170.5,9170.5,9.123747089391088,-0.013291160526755164,-0.5268515679436963,9306.70692599323,,,,,,
2019-07-26 00:00:00+02:00,9281.099609375,9290.2001953125,9204.900390625,9225.5,220713700.0,9225.5,9225.5,9225.5,9.129726667981936,0.005979578590848078,0.18387454662836153,9151.02974179017,,,,,,
2019-08-02 00:00:00+02:00,8905.7001953125,8997.0,8870.7001953125,8897.599609375,236593200.0,8897.599609375,8897.599609375,8897.599609375,9.09353681253101,-0.036189855450926345,-1.371380694351756,9300.200550098974,,,,,,
2019-08-09 00:00:00+02:00,8814.099609375,8825.599609375,8740.2998046875,8757.7998046875,157538800.0,8757.7998046875,8757.7998046875,8757.7998046875,9.077699988535056,-0.01583682399595432,-0.6207384445928243,8767.984365278271,,,,,,
2019-08-16 00:00:00+02:00,8530.0,8670.7001953125,8530.0,8670.400390625,307070400.0,8670.400390625,8670.400390625,8670.400390625,9.067670249864557,-0.01002973867049839,-0.4065667324876258,8770.434061250875,,,,,,
2019-08-23 00:00:00+02:00,8764.400390625,8782.599609375,8649.5,8649.5,133607400.0,8649.5,8649.5,8649.5,9.065256794787032,-0.002413455077524773,-0.1256697927034972,8640.467309998818,,,,,,
2019-08-30 00:00:00+02:00,8809.099609375,8858.7998046875,8797.099609375,8812.900390625,146442000.0,8812.900390625,8812.900390625,8812.900390625,9.083971880485576,0.018715085698543632,0.6535740962159045,8676.303636941673,,,,,,
2019-09-06 00:00:00+02:00,8992.7998046875,9025.900390625,8958.599609375,8990.099609375,168793800.0,8990.099609375,8990.099609375,8990.099609375,9.103879207423748,0.01990732693817243,0.697545268193419,8848.710909298072,,,,,,
2019-09-13 00:00:00+02:00,9099.7998046875,9153.5,9084.2998046875,9137.900390625,226196600.0,9137.900390625,9137.900390625,9137.900390625,9.12018592149749,0.016306714073740736,0.5647506942230781,9018.53461952067,,,,,,
2019-09-20 00:00:00+02:00,9137.0,9210.900390625,9132.2001953125,9179.0,405543700.0,9179.0,9179.0,9179.0,9.12467354521909,0.004487623721601608,0.12884960540190962,9138.178539952154,,,,,,
2019-09-27 00:00:00+02:00,9149.7001953125,9210.5,9131.0,9184.099609375,127034300.0,9184.099609375,9184.099609375,9184.099609375,9.125228964469063,0.0005554192499719335,-0.016174432792418737,9154.913188023103,,,,,,
2019-10-04 00:00:00+02:00,8944.2001953125,8961.7998046875,8858.599609375,8961.7998046875,148747800.0,8961.7998046875,8961.7998046875,8961.7998046875,9.10072635685596,-0.024502607613102967,-0.9403421028828268,9197.711535188584,,,,,,
2019-10-11 00:00:00+02:00,9112.900390625,9273.7998046875,9104.7998046875,9273.7998046875,248406500.0,9273.7998046875,9273.7998046875,9273.7998046875,9.13494847799073,0.03422212113476952,1.2254906675970436,8916.019304653719,,,,,,
2019-10-18 00:00:00+02:00,9310.2998046875,9362.2001953125,9307.599609375,9329.7998046875,150240700.0,9329.7998046875,9329.7998046875,9329.7998046875,9.140968836450142,0.0060203584594127335,0.1853785531618339,9315.889849070467,,,,,,
2019-10-25 00:00:00+02:00,9409.900390625,9433.2998046875,9381.099609375,9430.2001953125,124881200.0,9430.2001953125,9430.2001953125,9430.2001953125,9.151672605021723,0.010703768571580952,0.35810788397033455,9341.147302534175,,,,,,
2019-11-01 00:00:00+01:00,9293.099609375,9343.099609375,9252.7998046875,9328.0,160721600.0,9328.0,9328.0,9328.0,9.140775908590273,-0.010896696431450081,-0.4385410909789633,9432.026120348046,,,,,,
2019-11-08 00:00:00+01:00,9418.5,9436.099609375,9369.7001953125,9393.7001953125,182548400.0,9393.7001953125,9393.7001953125,9393.7001953125,9.147794551591021,0.00701864300074817,0.22219638816913628,9274.277284388381,,,,,,
2019-11-15 00:00:00+01:00,9222.099609375,9273.2998046875,9186.900390625,9261.400390625,161258700.0,9261.400390625,9261.400390625,9261.400390625,9.1336105462952,-0.014184005295820867,-0.5597806678480375,9304.51619575154,,,,,,
2019-11-22 00:00:00+01:00,9238.5,9295.5,9229.7001953125,9254.7001953125,173881100.0,9254.7001953125,9254.7001953125,9254.7001953125,9.132886830675506,-0.0007237156196939765,-0.06335033769068177,9280.500870562482,,,,,,
2019-11-29 00:00:00+01:00,9334.5,9404.5,9312.5,9352.0,140835600.0,9352.0,9352.0,9352.0,9.143345503151904,0.010458672476397979,0.3490684696353102,9205.507974068687,,,,,,
2019-12-06 00:00:00+01:00,9267.2998046875,9395.400390625,9247.7001953125,9382.7001953125,125323400.0,9382.7001953125,9382.7001953125,9382.7001953125,9.146622867878532,0.003277364726628207,0.08421391873343118,9428.22887828573,,,,,,
2019-12-13 00:00:00+01:00,9598.2001953125,9650.900390625,9554.099609375,9563.7001953125,261410400.0,9563.7001953125,9563.7001953125,9563.7001953125,9.165729980879908,0.019107113001375353,0.6680324955563448,9400.800790606521,,,,,,
2019-12-20 00:00:00+01:00,9620.400390625,9675.5,9605.7998046875,9675.5,366705600.0,9675.5,9675.5,9675.5,9.177352196149203,0.011622215269294855,0.39198121124253343,9569.075291153325,,,,,,
2019-12-27 00:00:00+01:00,9673.0,9700.5,9657.5,9700.5,103106600.0,9700.5,9700.5,9700.5,9.179932709554757,0.002580513405554541,0.05851327337475485,9705.922192342618,,,,,,
2020-01-03 00:00:00+01:00,9631.2001953125,9650.7001953125,9581.2001953125,9646.599609375,135130000.0,9646.599609375,9646.599609375,9646.599609375,9.174360760149908,-0.005571949404849619,-0.24215854736194686,9638.677210541618,,,,,,
2020-01-10 00:00:00+01:00,9611.2998046875,9623.599609375,9557.900390625,9573.599609375,132894500.0,9573.599609375,9573.599609375,9573.599609375,9.166764548456996,-0.007596211692911581,-0.3168155733373966,9616.343686419272,,,,,,
2020-01-17 00:00:00+01:00,9616.099609375,9709.900390625,9611.2998046875,9681.2998046875,159823200.0,9681.2998046875,9681.2998046875,9681.2998046875,9.177951448599977,0.01118690014298096,0.3759263092249507,9541.529080486343,,,,,,
2020-01-24 00:00:00+01:00,9576.7998046875,9639.900390625,9552.5,9562.0,154731100.0,9562.0,9562.0,9562.0,9.165552189186048,-0.012399259413928831,-0.49395727112233007,9752.090601254464,,,,,,
2020-01-31 00:00:00+01:00,9519.2998046875,9545.099609375,9365.099609375,9367.900390625,303553700.0,9367.900390625,9367.900390625,9367.900390625,9.145044272281762,-0.020507916904286105,-0.7930135033377764,9550.540140997622,,,,,,
2020-02-07 00:00:00+01:00,9789.2998046875,9816.2001953125,9761.7998046875,9811.0,179586900.0,9811.0,9811.0,9811.0,9.19125948416339,0.046215211881628804,1.6678090829005416,9429.695189772128,,,,,,
2020-02-14 00:00:00+01:00,9910.900390625,9969.7001953125,9905.2001953125,9956.7998046875,127061800.0,9956.7998046875,9956.7998046875,9956.7998046875,9.206010994198962,0.014751510035571513,0.5073930538819713,9745.282529404769,,,,,,
2020-02-21 00:00:00+01:00,9893.0,9946.400390625,9843.5,9886.2001953125,194954500.0,9886.2001953125,9886.2001953125,9886.2001953125,9.198895144047516,-0.007115850151446779,-0.2990993098421756,9995.015624075997,,,,,,
2020-02-28 00:00:00+01:00,8748.099609375,8818.599609375,8582.7001953125,8723.2001953125,497983900.0,8723.2001953125,8723.2001953125,8723.2001953125,9.073741444452164,-0.1251536995953515,-4.652465394855208,9869.63758046595,,,,,,
2020-03-06 00:00:00+01:00,8532.599609375,8542.0,8310.400390625,8375.599609375,345901100.0,8375.599609375,8375.599609375,8375.599609375,9.033077949279711,-0.04066349517245271,-1.5363734617734917,8639.479885677196,,,,,,
2020-03-13 00:00:00+01:00,6763.7001953125,7140.5,6468.2998046875,6629.60009765625,473165800.0,6629.60009765625,6629.60009765625,6629.60009765625,8.799299764265172,-0.23377818501453973,-8.658656231554714,8326.496307435156,,,,,,
2020-03-20 00:00:00+01:00,6645.39990234375,6769.89990234375,6371.10009765625,6443.2998046875,486796200.0,6443.2998046875,6443.2998046875,6443.2998046875,8.770796079902647,-0.028503684362524595,-1.0879062266492798,6551.8424763988405,,,,,,
2020-03-27 00:00:00+01:00,6916.7001953125,6936.7001953125,6661.89990234375,6777.89990234375,225316500.0,6777.89990234375,6777.89990234375,6777.89990234375,8.821422584035487,0.050626504132839756,1.830502406846848,6490.034038365,,,,,,
2020-04-03 00:00:00+02:00,6563.60009765625,6632.5,6509.39990234375,6581.60009765625,215387500.0,6581.60009765625,6581.60009765625,6581.60009765625,8.792033170692488,-0.02938941334299905,-1.120572888421554,6865.449563339662,,,,,,
2020-04-10 00:00:00+02:00,7049.2998046875,7116.7998046875,6918.7001953125,7070.60009765625,240348600.0,7070.60009765625,7070.60009765625,7070.60009765625,8.863700634730748,0.07166746403825996,2.606516216653728,6643.817750934314,,,,,,
2020-04-17 00:00:00+02:00,6942.5,7000.2998046875,6845.0,6875.7998046875,251272600.0,6875.7998046875,6875.7998046875,6875.7998046875,8.835763250995628,-0.02793738373511978,-1.0670204348724879,7117.5103440100065,,,,,,
2020-04-24 00:00:00+02:00,6641.2998046875,6710.7998046875,6578.10009765625,6613.89990234375,182925300.0,6613.89990234375,6613.89990234375,6613.89990234375,8.79692875921853,-0.038834491777098634,-1.4689177991346016,6811.147390516724,,,,,,
2020-05-01 00:00:00+02:00,7084.7998046875,7128.39990234375,6918.2998046875,6922.2998046875,314979200.0,6922.2998046875,6922.2998046875,6922.2998046875,8.842503335116286,0.045574575897756375,1.6441817211842087,6612.822765227887,,,,,,
2020-05-08 00:00:00+02:00,6790.7001953125,6807.39990234375,6715.39990234375,6783.10009765625,128578300.0,6783.10009765625,6783.10009765625,6783.10009765625,8.822189517973602,-0.020313817142683988,-0.7858548900349362,6930.165243380924,,,,,,
2020-05-15 00:00:00+02:00,6594.39990234375,6624.2998046875,6466.0,6474.89990234375,203854400.0,6474.89990234375,6474.89990234375,6474.89990234375,8.775688427350754,-0.04650109062284713,-1.751670420939548,6849.163757819407,,,,,,
2020-05-22 00:00:00+02:00,6618.2001953125,6751.7998046875,6585.7001953125,6697.5,292688300.0,6697.5,6697.5,6697.5,8.809489601418763,0.03380117406800842,1.2099656754639534,6560.369801134693,,,,,,
2020-05-29 00:00:00+02:00,7164.2998046875,7201.7998046875,7096.5,7096.5,903979900.0,7096.5,7096.5,7096.5,8.867356983739313,0.05786738232055022,2.097553981207068,6632.339275917056,,,,,,
2020-06-05 00:00:00+02:00,7672.0,7890.39990234375,7664.10009765625,7872.60009765625,573283900.0,7872.60009765625,7872.60009765625,7872.60009765625,8.971143667744299,0.10378668400498547,3.7911084770088803,7170.358862140736,,,,,,
2020-06-12 00:00:00+02:00,7232.2001953125,7425.2998046875,7205.0,7292.7001953125,370125100.0,7292.7001953125,7292.7001953125,7292.7001953125,8.894629153584818,-0.07651451415948074,-2.8585985862278025,7717.222785836127,,,,,,
2020-06-19 00:00:00+02:00,7444.2001953125,7502.10009765625,7401.0,7414.2001953125,634635200.0,7414.2001953125,7414.2001953125,7414.2001953125,8.91115238568123,0.0165232320964126,0.5727361177218493,7147.623445918587,,,,,,
2020-06-26 00:00:00+02:00,7324.5,7344.89990234375,7172.10009765625,7178.39990234375,215724300.0,7178.39990234375,7178.39990234375,7178.39990234375,8.878831782379667,-0.03232060330156372,-1.2286784072399939,7155.725400933028,,,,,,
2020-07-03 00:00:00+02:00,7510.2998046875,7520.60009765625,7374.89990234375,7403.5,181467000.0,7403.5,7403.5,7403.5,8.909708140348773,0.03087635796910604,1.1020952316203219,7222.493337588554,,,,,,
2020-07-10 00:00:00+02:00,7198.39990234375,7324.2998046875,7183.2001953125,7321.10009765625,182314500.0,7321.10009765625,7321.10009765625,7321.10009765625,8.898515882228525,-0.011192258120248155,-0.4494417320708208,7401.561602157534,,,,,,
2020-07-17 00:00:00+02:00,7474.10009765625,7485.0,7395.7998046875,7440.39990234375,196831900.0,7440.39990234375,7440.39990234375,7440.39990234375,8.914679876697662,0.016163994469136966,0.5594870377834225,7523.19291201206,,,,,,
2020-07-24 00:00:00+02:00,7301.7998046875,7322.7001953125,7241.10009765625,7294.7001953125,183906100.0,7294.7001953125,7294.7001953125,7294.7001953125,8.894903362828272,-0.019776513869389944,-0.7660385526622668,7416.686600414428,,,,,,
2020-07-31 00:00:00+02:00,7025.2001953125,7049.5,6877.39990234375,6877.39990234375,312298100.0,6877.39990234375,6877.39990234375,6877.39990234375,8.835995938326219,-0.05890742450205266,-2.209229698777361,7035.928044436324,,,,,,
2020-08-07 00:00:00+02:00,6929.10009765625,6961.7998046875,6876.7001953125,6950.5,184151000.0,6950.5,6950.5,6950.5,8.846568878417147,0.010572940090927574,0.3532827852980577,6811.095350725153,,,,,,
2020-08-14 00:00:00+02:00,7224.10009765625,7227.60009765625,7064.0,7154.2998046875,175803800.0,7154.2998046875,7154.2998046875,7154.2998046875,8.87546882622177,0.02889994780462324,1.029203044744083,6845.3792218244325,,,,,,
2020-08-21 00:00:00+02:00,7016.7001953125,7025.89990234375,6900.5,6982.10009765625,171116500.0,6982.10009765625,6982.10009765625,6982.10009765625,8.851105024092757,-0.024363802129013123,-0.9352228035250585,7127.258028627151,,,,,,
2020-08-28 00:00:00+02:00,7114.7001953125,7162.89990234375,7055.10009765625,7133.0,193354900.0,7133.0,7133.0,7133.0,8.872487182278038,0.021382158185280886,0.7519386713478085,7052.190940042784,,,,,,
2020-09-04 00:00:00+02:00,7015.7001953125,7133.39990234375,6954.7001953125,6989.7001953125,462539100.0,6989.7001953125,6989.7001953125,6989.7001953125,8.8521929437948,-0.020294238483238303,-0.7851328074790238,7111.184779686989,,,,,,
2020-09-11 00:00:00+02:00,6989.39990234375,7000.89990234375,6910.39990234375,6943.2001953125,209115200.0,6943.2001953125,6943.2001953125,6943.2001953125,8.845518070460075,-0.006674873334723941,-0.28283559843738143,7015.768872461847,,,,,,
2020-09-18 00:00:00+02:00,7073.7998046875,7075.2998046875,6923.60009765625,6929.7998046875,975212000.0,6929.7998046875,6929.7998046875,6929.7998046875,8.843586203554194,-0.0019318669058812077,-0.10790828973429181,7012.607396349066,,,,,,
2020-09-25 00:00:00+02:00,6647.39990234375,6681.89990234375,6552.2998046875,6628.2998046875,263364400.0,6628.2998046875,6628.2998046875,6628.2998046875,8.799103610578312,-0.044482592975882085,-1.677226001286238,6749.251823545331,,,,,,
2020-10-02 00:00:00+02:00,6675.39990234375,6754.5,6648.89990234375,6754.5,227139400.0,6754.5,6754.5,6754.5,8.817964228409735,0.018860617831423454,0.6589414818006419,6649.47614435057,,,,,,
2020-10-09 00:00:00+02:00,6992.89990234375,7024.60009765625,6936.7001953125,6950.89990234375,182746300.0,6950.89990234375,6950.89990234375,6950.89990234375,8.846626412528341,0.028662184118605438,1.0204340577468276,6620.286837025493,,,,,,
2020-10-16 00:00:00+02:00,6851.89990234375,6877.0,6784.60009765625,6849.7001953125,234162000.0,6849.7001953125,6849.7001953125,6849.7001953125,8.831960163190798,-0.01466624933754268,-0.5775663600291633,7057.580680047374,,,,,,
2020-10-23 00:00:00+02:00,6802.10009765625,6902.0,6791.89990234375,6893.39990234375,221927800.0,6893.39990234375,6893.39990234375,6893.39990234375,8.838319696920744,0.006359533729945355,0.19788771125449756,6851.248691409829,,,,,,
2020-10-30 00:00:00+01:00,6351.39990234375,6461.60009765625,6345.2998046875,6452.2001953125,260708300.0,6452.2001953125,6452.2001953125,6452.2001953125,8.772176467175461,-0.06614322974528264,-2.4760941773496064,6838.319492179594,,,,,,
2020-11-06 00:00:00+01:00,6890.60009765625,6940.39990234375,6829.39990234375,6870.39990234375,206308100.0,6870.39990234375,6870.39990234375,6870.39990234375,8.834977593470406,0.06280112629494461,2.279515900976482,6362.214923006157,,,,,,
2020-11-13 00:00:00+01:00,7698.60009765625,7823.10009765625,7686.2001953125,7783.7001953125,297808600.0,7783.7001953125,7783.7001953125,7783.7001953125,8.959787107619539,0.124809514149133,4.566453641222624,6876.986747146436,,,,,,
2020-11-20 00:00:00+01:00,7938.7998046875,8001.10009765625,7920.0,7977.89990234375,232651500.0,7977.89990234375,7977.89990234375,7977.89990234375,8.984430485676157,0.024643378056618204,0.8722160573772568,7824.061892781926,,,,,,
2020-11-27 00:00:00+01:00,8069.10009765625,8190.7001953125,8054.39990234375,8190.7001953125,415126100.0,8190.7001953125,8190.7001953125,8190.7001953125,9.010754667125868,0.026324181449711048,0.9342059404659229,8099.423850079831,,,,,,
2020-12-04 00:00:00+01:00,8201.2001953125,8322.900390625,8197.0,8322.900390625,352968100.0,8322.900390625,8322.900390625,8322.900390625,9.026766077709201,0.01601141058333333,0.5538595757726652,8106.211856912715,,,,,,
2020-12-11 00:00:00+01:00,8147.7998046875,8151.39990234375,7978.10009765625,8063.10009765625,269809400.0,8063.10009765625,8063.10009765625,8063.10009765625,8.995053389051254,-0.0317126886579473,-1.2062578446444323,8240.345204171334,,,,,,
2020-12-18 00:00:00+01:00,8114.2998046875,8159.39990234375,8036.7001953125,8037.39990234375,355173100.0,8037.39990234375,8037.39990234375,8037.39990234375,8.99186091463862,-0.0031924744126339277,-0.15440088505235666,7913.654680847348,,,,,,
2020-12-25 00:00:00+01:00,8101.2001953125,8112.39990234375,8073.2998046875,8111.5,83708200.0,8111.5,8111.5,8111.5,9.001038086850453,0.009177172211833451,0.30180532636412,8024.342599393003,,,,,,
2021-01-01 00:00:00+01:00,8116.89990234375,8129.7998046875,8073.7001953125,8073.7001953125,82261100.0,8073.7001953125,8073.7001953125,8073.7001953125,8.996367168609588,-0.004670918240865518,-0.20892752418329855,8064.623691148798,,,,,,
2021-01-08 00:00:00+01:00,8439.7001953125,8439.7001953125,8366.2001953125,8407.7001953125,204981400.0,8407.7001953125,8407.7001953125,8407.7001953125,9.036903254845951,0.04053608623636329,1.458356664942216,8082.083967219094,,,,,,
2021-01-15 00:00:00+01:00,8332.2001953125,8361.7001953125,8173.7998046875,8230.7001953125,251305100.0,8230.7001953125,8230.7001953125,8230.7001953125,9.015626368461934,-0.021276886384017146,-0.8213739459351495,8385.2559696169,,,,,,
2021-01-22 00:00:00+01:00,8072.7001953125,8078.10009765625,7971.10009765625,8036.39990234375,233703000.0,8036.39990234375,8036.39990234375,8036.39990234375,8.991736488552263,-0.023889879909670952,-0.9177440293323891,8255.613709839075,,,,,,
2021-01-29 00:00:00+01:00,7825.7998046875,7882.89990234375,7757.2998046875,7757.5,250623200.0,7757.5,7757.5,7757.5,8.956415396322535,-0.03532109222972757,-1.3393397484950562,7922.809318874168,,,,,,
